protocol,normal_class,anomaly_classes,degradation,memory,threshold,method,auc,gap,fpr,tpr,f1,bacc,file
vegetation_forest,forest,"meadow,mountain",blur,clean,corruption_agnostic,PatchCore-AC,0.6718877551020408,0.3031260073184967,0.04285714285714286,0.22142857142857142,0.3502824858757062,0.5892857142857143,resisc45_forest_vegetation_forest_blur_clean_cal.json
vegetation_forest,forest,"meadow,mountain",blur,mixed,clean_fixed,DRA-Inspect-CF,0.6956122448979591,0.27208733558654785,0.02857142857142857,0.10714285714285714,0.18867924528301885,0.5392857142857143,resisc45_forest_vegetation_forest_blur_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",blur,mixed,corruption_agnostic,DRA-Inspect-AC,0.6956122448979591,0.3454366624355316,0.03571428571428571,0.17857142857142858,0.29411764705882354,0.5714285714285714,resisc45_forest_vegetation_forest_blur_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",jpeg,clean,clean_fixed,PatchCore-CF,0.6816836734693877,0.30341577529907227,0.04285714285714286,0.2571428571428571,0.39560439560439553,0.6071428571428572,resisc45_forest_vegetation_forest_jpeg_clean_cal.json
vegetation_forest,forest,"meadow,mountain",jpeg,clean,corruption_agnostic,PatchCore-AC,0.6816836734693877,0.3955453634262085,0.05,0.29285714285714287,0.43617021276595747,0.6214285714285714,resisc45_forest_vegetation_forest_jpeg_clean_cal.json
vegetation_forest,forest,"meadow,mountain",jpeg,mixed,clean_fixed,DRA-Inspect-CF,0.6933673469387756,0.31612348556518555,0.04285714285714286,0.24285714285714285,0.3777777777777778,0.6,resisc45_forest_vegetation_forest_jpeg_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",jpeg,mixed,corruption_agnostic,DRA-Inspect-AC,0.6933673469387756,0.4013442099094391,0.05714285714285714,0.3357142857142857,0.48205128205128206,0.6392857142857142,resisc45_forest_vegetation_forest_jpeg_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",light,clean,clean_fixed,PatchCore-CF,0.7050510204081633,0.3198702335357666,0.04285714285714286,0.10714285714285714,0.1863354037267081,0.5321428571428571,resisc45_forest_vegetation_forest_light_clean_cal.json
vegetation_forest,forest,"meadow,mountain",light,clean,corruption_agnostic,PatchCore-AC,0.7050510204081633,0.4169961214065552,0.04285714285714286,0.15714285714285714,0.2619047619047619,0.5571428571428572,resisc45_forest_vegetation_forest_light_clean_cal.json
vegetation_forest,forest,"meadow,mountain",light,mixed,clean_fixed,DRA-Inspect-CF,0.7163775510204081,0.3370540142059326,0.04285714285714286,0.09285714285714286,0.16352201257861634,0.525,resisc45_forest_vegetation_forest_light_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",light,mixed,corruption_agnostic,DRA-Inspect-AC,0.7163775510204081,0.42791709303855896,0.05,0.18571428571428572,0.30057803468208094,0.5678571428571428,resisc45_forest_vegetation_forest_light_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",lowres,clean,clean_fixed,PatchCore-CF,0.6676020408163266,0.22178363800048828,0.03571428571428571,0.17142857142857143,0.2840236686390533,0.5678571428571428,resisc45_forest_vegetation_forest_lowres_clean_cal.json
vegetation_forest,forest,"meadow,mountain",lowres,clean,corruption_agnostic,PatchCore-AC,0.6676020408163266,0.2891264855861664,0.04285714285714286,0.22142857142857142,0.3502824858757062,0.5892857142857143,resisc45_forest_vegetation_forest_lowres_clean_cal.json
vegetation_forest,forest,"meadow,mountain",lowres,mixed,clean_fixed,DRA-Inspect-CF,0.6912755102040816,0.2593574523925781,0.02857142857142857,0.11428571428571428,0.19999999999999998,0.5428571428571428,resisc45_forest_vegetation_forest_lowres_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",lowres,mixed,corruption_agnostic,DRA-Inspect-AC,0.6912755102040816,0.3292754292488098,0.03571428571428571,0.17857142857142858,0.29411764705882354,0.5714285714285714,resisc45_forest_vegetation_forest_lowres_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",noise,clean,clean_fixed,PatchCore-CF,0.6860204081632653,0.30838561058044434,0.04285714285714286,0.16428571428571428,0.27218934911242604,0.5607142857142857,resisc45_forest_vegetation_forest_noise_clean_cal.json
vegetation_forest,forest,"meadow,mountain",noise,clean,corruption_agnostic,PatchCore-AC,0.6860204081632653,0.40202534198760986,0.05,0.18571428571428572,0.30057803468208094,0.5678571428571428,resisc45_forest_vegetation_forest_noise_clean_cal.json
vegetation_forest,forest,"meadow,mountain",noise,mixed,clean_fixed,DRA-Inspect-CF,0.6928061224489795,0.3214750289916992,0.05,0.15,0.24999999999999997,0.5499999999999999,resisc45_forest_vegetation_forest_noise_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",noise,mixed,corruption_agnostic,DRA-Inspect-AC,0.6928061224489795,0.40813812613487244,0.05,0.2357142857142857,0.36666666666666664,0.5928571428571429,resisc45_forest_vegetation_forest_noise_mixed_cal.json
