protocol,degradation,setting,threshold,fpr,tpr,f1,bacc
water_sealake,light,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.08666666666666667,0.95,0.9328968903436988,0.9316666666666666
water_sealake,light,DRA-Inspect-AC (q97.5),1.1201607181495676,0.03333333333333333,0.6216666666666667,0.7512588116817724,0.7941666666666667
water_sealake,lowres,PatchCore-AC (q95),1.0,0.043333333333333335,0.6116666666666667,0.7391742195367573,0.7841666666666667
water_sealake,lowres,DRA-Inspect-AC (q90),0.8365206047057578,0.05333333333333334,0.8133333333333334,0.8714285714285714,0.88
water_sealake,lowres,DRA-Inspect-AC (q92.5),0.8971806765032616,0.03666666666666667,0.6816666666666666,0.7934044616876819,0.8225
water_sealake,lowres,DRA-Inspect-AC (q95),1.0,0.02,0.3933333333333333,0.5566037735849056,0.6866666666666666
water_sealake,lowres,DRA-Inspect-AC (q95),0.9999999945360002,0.02,0.3933333333333333,0.5566037735849056,0.6866666666666666
water_sealake,lowres,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.03,0.5816666666666667,0.7218200620475699,0.7758333333333334
water_sealake,lowres,DRA-Inspect-AC (q97.5),1.1201607181495676,0.01,0.14666666666666667,0.2536023054755043,0.5683333333333334
water_sealake,noise,PatchCore-AC (q95),1.0,0.058333333333333334,0.725,0.8130841121495328,0.8333333333333333
water_sealake,noise,DRA-Inspect-AC (q90),0.8365206047057578,0.10166666666666667,0.9616666666666667,0.9321486268174475,0.9299999999999999
water_sealake,noise,DRA-Inspect-AC (q92.5),0.8971806765032616,0.09166666666666666,0.925,0.9173553719008265,0.9166666666666667
