protocol,normal_class,anomaly_classes,degradation,memory,threshold,method,auc,gap,fpr,tpr,f1,bacc,file
urban_residential,Residential,"Industrial,Highway",lowres,clean,clean_fixed,PatchCore-CF,0.9407694444444444,0.4582505226135254,0.07666666666666666,0.745,0.8179322964318391,0.8341666666666667,eurosat_residential_urban_residential_lowres_clean_cal.json
urban_residential,Residential,"Industrial,Highway",lowres,clean,corruption_agnostic,PatchCore-AC,0.9407694444444444,1.2079561948776245,0.06833333333333333,0.7166666666666667,0.8029878618113913,0.8241666666666667,eurosat_residential_urban_residential_lowres_clean_cal.json
urban_residential,Residential,"Industrial,Highway",lowres,mixed,clean_fixed,DRA-Inspect-CF,0.9471555555555555,0.5283281803131104,0.0,0.08,0.14814814814814814,0.54,eurosat_residential_urban_residential_lowres_mixed_cal.json
urban_residential,Residential,"Industrial,Highway",lowres,mixed,corruption_agnostic,DRA-Inspect-AC,0.9471555555555555,1.089306354522705,0.0,0.135,0.2378854625550661,0.5675,eurosat_residential_urban_residential_lowres_mixed_cal.json
urban_residential,Residential,"Industrial,Highway",noise,clean,clean_fixed,PatchCore-CF,0.9428166666666666,0.49128103256225586,0.03166666666666667,0.6016666666666667,0.736734693877551,0.785,eurosat_residential_urban_residential_noise_clean_cal.json
urban_residential,Residential,"Industrial,Highway",noise,clean,corruption_agnostic,PatchCore-AC,0.9428166666666666,1.2986282110214233,0.02666666666666667,0.57,0.7139874739039666,0.7716666666666667,eurosat_residential_urban_residential_noise_clean_cal.json
urban_residential,Residential,"Industrial,Highway",noise,mixed,clean_fixed,DRA-Inspect-CF,0.9379694444444444,0.511141300201416,0.011666666666666667,0.48,0.6435754189944134,0.7341666666666666,eurosat_residential_urban_residential_noise_mixed_cal.json
urban_residential,Residential,"Industrial,Highway",noise,mixed,corruption_agnostic,DRA-Inspect-AC,0.9379694444444444,1.054519772529602,0.03833333333333333,0.6266666666666667,0.7527527527527527,0.7941666666666667,eurosat_residential_urban_residential_noise_mixed_cal.json
water_sealake,SeaLake,River,blur,clean,clean_fixed,PatchCore-CF,0.9586861111111111,1.7932627201080322,0.03333333333333333,0.5333333333333333,0.6808510638297872,0.75,eurosat_sealake_water_sealake_blur_clean_cal.json
water_sealake,SeaLake,River,blur,clean,corruption_agnostic,PatchCore-AC,0.9586861111111111,1.1505074501037598,0.043333333333333335,0.64,0.7603960396039605,0.7983333333333333,eurosat_sealake_water_sealake_blur_clean_cal.json
water_sealake,SeaLake,River,blur,mixed,clean_fixed,DRA-Inspect-CF,0.9682944444444445,2.001354217529297,0.011666666666666667,0.22666666666666666,0.36608344549125166,0.6074999999999999,eurosat_sealake_water_sealake_blur_mixed_cal.json
water_sealake,SeaLake,River,blur,mixed,corruption_agnostic,DRA-Inspect-AC,0.9682944444444445,1.0948299169540405,0.02666666666666667,0.525,0.6766917293233083,0.7491666666666668,eurosat_sealake_water_sealake_blur_mixed_cal.json
water_sealake,SeaLake,River,jpeg,clean,clean_fixed,PatchCore-CF,0.9604,1.497101068496704,0.06333333333333334,0.7883333333333333,0.8514851485148514,0.8625,eurosat_sealake_water_sealake_jpeg_clean_cal.json
water_sealake,SeaLake,River,jpeg,clean,corruption_agnostic,PatchCore-AC,0.9604,0.960757315158844,0.07833333333333334,0.8483333333333334,0.8806228373702422,0.885,eurosat_sealake_water_sealake_jpeg_clean_cal.json
water_sealake,SeaLake,River,jpeg,mixed,clean_fixed,DRA-Inspect-CF,0.9651555555555555,2.317439556121826,0.056666666666666664,0.75,0.8302583025830259,0.8466666666666667,eurosat_sealake_water_sealake_jpeg_mixed_cal.json
water_sealake,SeaLake,River,jpeg,mixed,corruption_agnostic,DRA-Inspect-AC,0.9651555555555555,1.2673248052597046,0.08,0.9166666666666666,0.9181969949916529,0.9183333333333333,eurosat_sealake_water_sealake_jpeg_mixed_cal.json
water_sealake,SeaLake,River,light,clean,clean_fixed,PatchCore-CF,0.9658833333333333,1.998809814453125,0.03333333333333333,0.62,0.75,0.7933333333333333,eurosat_sealake_water_sealake_light_clean_cal.json
water_sealake,SeaLake,River,light,clean,corruption_agnostic,PatchCore-AC,0.9658833333333333,1.2858296632766724,0.051666666666666666,0.7133333333333334,0.8083097261567516,0.8308333333333333,eurosat_sealake_water_sealake_light_clean_cal.json
water_sealake,SeaLake,River,light,mixed,clean_fixed,DRA-Inspect-CF,0.9676166666666667,2.038066864013672,0.035,0.6283333333333333,0.7555110220440882,0.7966666666666666,eurosat_sealake_water_sealake_light_mixed_cal.json
water_sealake,SeaLake,River,light,mixed,corruption_agnostic,DRA-Inspect-AC,0.9676166666666667,1.1148483753204346,0.07166666666666667,0.8883333333333333,0.9064625850340136,0.9083333333333333,eurosat_sealake_water_sealake_light_mixed_cal.json
water_sealake,SeaLake,River,lowres,clean,clean_fixed,PatchCore-CF,0.9576666666666667,1.760267734527588,0.03333333333333333,0.485,0.6388583973655323,0.7258333333333333,eurosat_sealake_water_sealake_lowres_clean_cal.json
water_sealake,SeaLake,River,lowres,clean,corruption_agnostic,PatchCore-AC,0.9576666666666667,1.129643201828003,0.043333333333333335,0.6116666666666667,0.7391742195367573,0.7841666666666667,eurosat_sealake_water_sealake_lowres_clean_cal.json
water_sealake,SeaLake,River,lowres,mixed,clean_fixed,DRA-Inspect-CF,0.9674055555555555,2.1040730476379395,0.01,0.15,0.25862068965517243,0.57,eurosat_sealake_water_sealake_lowres_mixed_cal.json
water_sealake,SeaLake,River,lowres,mixed,corruption_agnostic,DRA-Inspect-AC,0.9674055555555555,1.149665355682373,0.02,0.3933333333333333,0.5566037735849056,0.6866666666666666,eurosat_sealake_water_sealake_lowres_mixed_cal.json
water_sealake,SeaLake,River,noise,clean,clean_fixed,PatchCore-CF,0.9601277777777778,1.0131075382232666,0.043333333333333335,0.64,0.7603960396039605,0.7983333333333333,eurosat_sealake_water_sealake_noise_clean_cal.json
water_sealake,SeaLake,River,noise,clean,corruption_agnostic,PatchCore-AC,0.9601277777777778,0.6490787267684937,0.058333333333333334,0.725,0.8130841121495328,0.8333333333333333,eurosat_sealake_water_sealake_noise_clean_cal.json
water_sealake,SeaLake,River,noise,mixed,clean_fixed,DRA-Inspect-CF,0.9627166666666667,1.4211211204528809,0.03666666666666667,0.525,0.6723585912486659,0.7441666666666666,eurosat_sealake_water_sealake_noise_mixed_cal.json
water_sealake,SeaLake,River,noise,mixed,corruption_agnostic,DRA-Inspect-AC,0.9627166666666667,0.7771602272987366,0.065,0.7883333333333333,0.8507194244604317,0.8616666666666667,eurosat_sealake_water_sealake_noise_mixed_cal.json
